Timestamp,GAD1,GAD2,GAD3,GAD4,GAD5,GAD6,GAD7,GADE,SWL1,SWL2,SWL3,SWL4,SWL5,Game,Platform,Hours,streams,SPIN1,SPIN2,SPIN3,SPIN4,SPIN5,SPIN6,SPIN7,SPIN8,SPIN9,SPIN10,SPIN11,SPIN12,SPIN13,SPIN14,SPIN15,SPIN16,SPIN17,Narcissism,Gender,Age,Work,Degree,GAD_T,SWL_T,SPIN_T
42054.78664,0,0,0,0,1,1,0,0,6,6,6,6,6,3,1,14.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20,2,1,2,30,3.0
42054.78673,0,0,0,0,0,1,0,0,4,5,3,1,1,4,1,40.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,20,2,1,1,14,1.0
42054.78677,1,0,1,0,0,1,0,1,4,3,3,2,3,4,1,15.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0,20,2,1,3,15,7.0
42054.78677,1,0,0,0,0,1,0,0,2,5,5,6,1,4,1,14.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0,18,2,1,2,19,10.0
42054.78679,0,0,0,1,1,1,0,1,2,5,4,3,2,1,1,60.0,0.0,1.0,0.0,3.0,4.0,2.0,2.0,0.0,4.0,3.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0,20,2,1,3,16,29.0
42054.7868,1,0,1,1,0,1,0,1,4,5,7,7,6,4,1,15.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,19,2,1,4,29,6.0
42054.78683,0,0,1,0,0,1,0,0,2,2,4,2,4,4,1,10.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1,22,0,1,2,14,9.0
42054.78684,1,1,2,0,0,1,1,1,3,3,2,2,2,4,1,30.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0,25,2,1,6,12,18.0
42054.78693,0,0,0,0,0,1,0,1,1,2,4,1,2,1,1,30.0,10.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,0,22,2,-1,1,10,22.0
42054.78697,0,0,0,0,1,1,0,0,5,6,5,3,4,1,1,16.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,19,1,1,2,23,9.0
42054.78698,0,0,0,0,0,0,0,0,2,3,3,3,1,4,1,5.0,10.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,20,2,1,0,12,33.0
42054.78704,0,0,1,0,0,0,0,0,1,4,3,1,1,4,1,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20,2,-1,1,10,4.0
42054.78707,0,0,0,0,0,0,0,0,4,6,6,6,5,4,1,17.0,6.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0,18,2,1,0,27,24.0
42054.78709,1,1,1,2,1,3,0,0,4,5,5,2,5,4,1,7.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,21,2,-1,9,21,4.0
42054.7871,1,1,2,0,0,1,1,0,6,5,6,7,3,4,1,10.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0,23,1,-1,6,27,9.0
42054.7871,2,0,1,0,0,1,0,1,1,1,1,1,1,4,1,40.0,15.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0,1.0,4.0,0,23,0,-1,4,5,24.0
42054.78711,2,2,3,0,2,0,3,2,1,6,2,1,1,4,1,20.0,5.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0,20,2,1,12,11,23.0
42054.78721,1,1,1,1,0,0,1,1,3,5,4,4,3,4,1,24.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0,19,0,1,5,19,5.0
42054.78722,1,0,1,0,0,2,0,0,5,5,6,3,3,4,1,40.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0,20,0,1,4,22,3.0
42054.78723,3,3,3,3,0,2,1,2,5,5,6,7,4,4,1,30.0,20.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0,27,0,1,15,27,16.0
42054.78725,2,1,2,1,1,0,0,1,5,5,6,4,1,3,1,10.0,10.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0,22,2,1,7,21,14.0
42054.78727,0,0,0,0,0,0,0,0,5,6,5,4,2,4,1,7.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0,28,1,-1,0,22,16.0
42054.78736,0,1,1,0,0,0,0,0,2,3,3,3,7,4,1,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,23,0,-1,2,18,33.0
42054.78741,0,0,0,0,1,0,1,0,6,6,4,5,2,4,1,20.0,40.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1,23,1,-1,2,23,13.0
42054.78744,0,0,0,1,1,1,0,1,5,5,5,5,1,4,1,20.0,10.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,0,25,1,-1,3,21,25.0
42054.78747,1,0,1,1,0,0,0,0,4,3,5,4,5,4,1,30.0,5.0,0.0,3.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0,18,3,1,3,21,16.0
42054.78749,1,1,3,0,1,0,0,1,2,6,1,2,1,4,1,18.0,10.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0,18,2,1,6,12,15.0
42054.78749,2,1,1,0,0,2,0,0,6,6,6,6,5,4,1,15.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,18,2,1,6,29,10.0
42054.78752,1,0,1,0,0,0,0,2,5,4,6,2,1,4,1,35.0,10.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,0.0,4.0,1.0,0,18,3,1,2,18,46.0
42054.78753,1,0,1,1,0,1,2,0,5,6,3,2,7,4,1,10.0,10.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0,25,2,-1,6,23,18.0
42054.78753,1,1,1,1,1,2,1,0,4,6,6,6,5,4,1,40.0,18.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,20,2,1,8,27,17.0
42054.78754,2,1,1,0,0,1,1,1,3,5,3,4,5,4,1,6.0,6.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0,20,2,1,6,20,15.0
42054.78754,1,1,1,1,1,0,1,1,4,2,2,1,1,4,1,20.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,19,2,1,6,10,12.0
42054.78756,3,3,3,3,1,2,3,1,1,1,1,1,1,1,1,50.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,0,24,0,1,18,5,48.0
42054.78762,2,2,1,1,0,1,1,1,2,6,5,5,3,4,1,35.0,8.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0,18,0,1,8,21,15.0
42054.7877,1,1,1,0,0,1,2,1,2,6,2,1,1,4,1,16.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0,22,2,1,6,12,3.0
42054.78772,3,2,1,0,0,0,0,0,4,4,2,2,2,4,1,42.0,5.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,0,23,1,1,6,14,16.0
42054.78773,1,0,0,0,0,1,0,1,3,2,4,6,6,4,1,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,33,1,1,2,21,0.0
42054.78775,1,1,1,1,0,0,3,1,3,7,3,1,2,4,1,40.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,0,18,2,1,7,16,13.0
42054.78778,1,1,1,0,0,1,1,0,4,3,5,2,3,4,1,30.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0,26,1,-1,5,17,10.0
42054.78782,1,0,0,1,0,2,0,1,4,6,5,3,1,4,1,15.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,25,1,1,4,19,10.0
42054.78782,0,0,0,0,0,1,0,0,5,6,6,6,6,4,1,25.0,10.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0,20,2,1,1,29,28.0
42054.78786,3,3,3,0,0,3,3,3,1,1,1,1,1,4,1,10.0,8.0,0.0,2.0,4.0,4.0,1.0,4.0,0.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,0,20,0,1,15,5,50.0
42054.78788,1,0,0,1,0,0,0,0,6,6,7,6,5,5,1,25.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21,2,1,2,30,7.0
42054.78788,1,1,1,1,1,1,1,1,2,2,2,1,1,4,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0,25,0,-1,7,8,16.0
42054.78792,0,0,0,0,0,0,0,0,6,7,6,7,2,4,1,40.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,23,1,1,0,28,0.0
42054.788,1,0,0,1,2,1,0,1,4,5,5,3,1,4,1,20.0,20.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0,23,1,1,5,18,14.0
42054.78803,2,1,1,1,1,1,1,1,2,3,2,1,2,4,1,20.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1,25,1,-1,8,10,33.0
42054.78807,3,1,1,3,3,3,2,2,1,4,3,1,2,4,1,14.0,10.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,0,20,2,1,16,11,51.0
42054.78808,0,0,0,0,0,0,0,0,5,5,7,6,5,1,0,5.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,26,1,-1,0,28,5.0
42054.78809,0,0,0,0,1,1,0,0,5,6,5,4,3,4,1,25.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,0,20,2,1,2,23,26.0
42054.78811,1,1,0,0,0,2,1,2,2,6,2,4,1,10,1,21.0,40.0,3.0,0.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,1.0,1.0,0,20,2,1,5,15,38.0
42054.78811,0,0,0,0,0,1,0,0,2,3,3,2,1,4,1,8.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,24,2,-1,1,11,33.0
42054.78812,0,0,0,0,0,0,0,0,6,6,6,5,7,3,1,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0,18,2,1,0,30,1.0
42054.78813,2,2,3,1,3,3,1,1,7,7,7,6,3,4,1,5.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,0,19,2,1,15,30,20.0
42054.78814,1,0,1,1,1,1,0,0,2,4,4,4,3,4,1,50.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,22,2,1,5,17,14.0
42054.78826,1,0,0,0,0,1,0,1,3,5,2,5,5,4,1,9.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,21,2,1,2,20,12.0
42054.78834,0,0,0,0,0,1,0,0,2,6,6,5,2,4,1,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,20,2,1,1,21,2.0
42054.78834,2,0,0,1,1,1,3,1,5,4,6,4,5,4,1,28.0,10.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,3.0,0,18,2,1,8,24,44.0
42054.7884,0,0,0,0,0,0,0,0,7,6,7,7,7,4,1,15.0,10.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,19,2,1,0,34,11.0
42054.78844,1,0,0,0,0,1,0,0,7,3,6,6,2,4,1,68.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,0,18,2,1,2,24,49.0
42054.78845,0,0,0,0,0,0,0,0,3,5,2,3,6,4,1,18.0,30.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,20,2,1,0,19,9.0
42054.78851,1,1,1,1,0,1,1,0,4,6,2,4,4,4,1,15.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0,21,2,1,6,20,15.0
42054.78853,0,0,0,1,0,1,0,0,5,5,5,5,5,4,1,7.0,14.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0,22,2,1,2,25,9.0
42054.78853,0,0,0,1,0,0,0,0,3,4,7,3,5,4,1,0.0,10.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,27,1,-1,1,22,9.0
42054.78859,1,0,0,1,0,1,0,0,2,3,3,3,5,4,1,10.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0,23,2,-1,3,16,7.0
42054.78859,1,0,2,1,0,1,0,0,4,4,4,4,4,4,1,15.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,18,1,-1,5,20,34.0
42054.78862,3,2,3,3,1,2,3,2,2,2,1,2,1,4,1,35.0,14.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,1.0,0.0,1.0,0,18,3,1,17,8,43.0
42054.78864,0,0,1,0,0,1,0,1,5,4,6,2,1,4,1,30.0,10.0,2.0,1.0,2.0,3.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,0,18,2,1,2,18,30.0
42054.78867,0,0,1,0,0,1,0,0,6,5,6,2,2,4,1,20.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0,20,2,1,2,21,14.0
42054.78866,0,0,0,0,0,0,0,0,5,5,5,5,6,4,1,20.0,30.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,22,1,-1,0,26,10.0
42054.7887,0,0,0,0,0,0,0,0,6,7,6,5,4,4,1,10.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,20,2,1,0,28,6.0
42054.78878,0,0,1,0,1,0,0,1,4,4,5,4,5,4,1,12.0,5.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,32,1,2,2,22,9.0
42054.78878,1,1,2,1,0,1,2,1,3,2,3,2,3,4,1,12.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,3.0,1,20,2,1,8,13,16.0
42054.78885,0,0,0,1,1,0,0,0,4,6,3,4,5,4,1,20.0,60.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,25,1,-1,2,22,12.0
42054.78888,0,0,0,0,0,0,0,0,7,7,7,7,7,4,1,30.0,35.0,0.0,0.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,20,2,1,0,35,27.0
42054.7889,0,0,0,0,0,1,0,0,1,1,1,1,1,6,1,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,27,1,-1,1,5,0.0
42054.7889,1,0,0,0,0,1,0,1,3,5,2,5,5,4,1,9.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,21,2,1,2,20,12.0
42054.78894,1,0,0,0,0,1,0,1,3,5,2,5,5,4,1,9.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,21,2,1,2,20,12.0
42054.78896,1,1,1,0,0,1,1,0,7,7,7,7,7,4,1,25.0,7.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,22,2,-1,5,35,18.0
42054.78899,0,0,0,0,1,0,0,1,2,2,2,2,1,4,1,16.0,10.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,21,2,1,1,9,8.0
42054.78901,1,0,1,0,1,1,0,2,1,1,1,1,1,4,1,50.0,5.0,0.0,1.0,3.0,4.0,1.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,0,19,2,1,4,5,41.0
42054.78904,1,0,0,0,0,0,0,0,5,4,6,4,6,4,1,60.0,10.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,20,2,1,1,25,10.0
42054.78904,1,2,3,0,1,1,2,0,6,6,6,6,2,4,1,20.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0,20,2,2,10,26,10.0
42054.78906,0,0,0,1,0,1,0,0,2,3,4,4,3,4,1,10.0,10.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,19,2,1,2,16,5.0
42054.78906,0,2,2,0,0,1,3,0,4,5,5,5,4,0,1,15.0,20.0,0.0,3.0,4.0,3.0,1.0,3.0,0.0,4.0,4.0,3.0,4.0,1.0,3.0,4.0,1.0,0.0,1.0,2.0,0,25,1,1,8,23,39.0
42054.7891,1,0,3,0,0,1,2,0,3,5,4,4,4,4,1,40.0,20.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,0,21,2,1,7,20,35.0
42054.78911,1,0,1,0,1,1,0,0,6,7,6,5,3,4,1,20.0,8.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,18,2,1,4,27,9.0
42054.7891,1,1,1,0,0,1,0,1,5,6,5,2,1,4,1,17.0,4.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0,26,1,-1,4,19,12.0
42054.78915,1,0,0,0,0,1,0,0,5,4,6,5,3,4,1,25.0,10.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0,24,1,1,2,23,16.0
42054.78922,3,3,3,3,3,3,3,3,1,1,3,1,1,4,1,3.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,1,19,2,1,21,7,44.0
42054.78924,2,2,2,3,1,2,3,2,1,3,1,1,1,4,1,8.0,5.0,0.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0,21,2,1,15,7,35.0
42054.78928,2,3,0,3,0,0,3,1,2,5,1,2,3,4,1,15.0,25.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0,20,2,1,11,13,19.0
42054.78933,0,0,1,1,0,0,0,0,6,6,5,5,5,4,1,16.0,12.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0,23,2,1,2,27,19.0
42054.78934,0,0,1,0,0,0,0,0,4,6,7,6,7,4,1,14.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0,22,1,1,1,30,14.0
42054.78937,0,0,0,0,0,1,0,0,5,5,3,3,3,4,1,10.0,20.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0,21,2,-1,1,19,30.0
42054.78939,1,2,2,1,0,0,0,1,1,2,4,2,1,4,1,6.0,10.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0,22,2,-1,6,10,20.0
42054.7894,0,0,1,0,0,1,0,0,4,5,5,3,7,4,1,40.0,30.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0,19,0,1,2,24,17.0
42054.78941,2,2,2,0,0,0,0,1,3,3,2,3,1,4,1,14.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,4.0,0,24,2,-1,6,12,18.0
42054.78941,0,0,0,0,0,1,0,0,3,6,5,6,4,4,1,20.0,9.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0,20,2,1,1,24,31.0
42054.78944,1,0,1,1,1,1,0,1,5,6,5,5,1,4,1,20.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,0,30,1,1,5,22,24.0
42054.7895,1,0,0,0,0,1,0,1,4,5,5,4,5,4,1,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,25,2,-1,2,23,3.0
42054.78954,2,1,1,0,0,2,3,2,1,2,2,2,2,4,1,7.0,8.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,4.0,3.0,1.0,2.0,1.0,1,25,0,1,9,9,35.0
42054.78967,1,1,1,1,0,1,0,0,5,6,5,3,3,4,1,14.0,7.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,0,19,2,1,5,22,24.0
